from_station_cd,from_station_name,to_station_cd,to_station_name,line_cd,distance_km
2100101,池袋,2100102,北池袋,21001,1.276
2100102,北池袋,2100103,下板橋,21001,0.524
2100103,下板橋,2100104,大山,21001,1.14
2100104,大山,2100105,中板橋,21001,1.128
2100105,中板橋,2100106,ときわ台,21001,0.581
2100106,ときわ台,2100107,上板橋,21001,1.258
2100107,上板橋,2100108,東武練馬,21001,1.421
2100108,東武練馬,2100109,下赤塚,21001,1.591
2100109,下赤塚,2100110,成増,21001,1.328
2100110,成増,2100111,和光市,21001,2.187
2100111,和光市,2100112,朝霞,21001,1.425
2100112,朝霞,2100113,朝霞台,21001,2.287
2100113,朝霞台,2100114,志木,21001,1.373
2100114,志木,2100115,柳瀬川,21001,1.535
2100115,柳瀬川,2100116,みずほ台,21001,1.317
2100116,みずほ台,2100117,鶴瀬,21001,1.329
2100117,鶴瀬,2100118,ふじみ野,21001,2.199
2100118,ふじみ野,2100119,上福岡,21001,1.795
2100119,上福岡,2100120,新河岸,21001,2.304
2100120,新河岸,2100121,川越,21001,2.175
2100121,川越,2100122,川越市,21001,0.989
2100122,川越市,2100123,霞ヶ関,21001,3.325
2100123,霞ヶ関,2100124,鶴ヶ島,21001,2.117
2100124,鶴ヶ島,2100125,若葉,21001,1.913
2100125,若葉,2100126,坂戸,21001,1.615
2100126,坂戸,2100127,北坂戸,21001,1.679
2100127,北坂戸,2100128,高坂,21001,3.389
2100128,高坂,2100129,東松山,21001,3.58
2100129,東松山,2100130,森林公園,21001,2.676
2100130,森林公園,2100131,つきのわ,21001,2.651
2100131,つきのわ,2100132,武蔵嵐山,21001,1.552
2100132,武蔵嵐山,2100133,小川町,21001,6.327
2100133,小川町,2100134,東武竹沢,21001,2.742
2100134,東武竹沢,2100135,男衾,21001,3.571
2100135,男衾,2100136,鉢形,21001,2.423
2100136,鉢形,2100137,玉淀,21001,0.855
2100137,玉淀,2100138,寄居,21001,0.501
2100201,浅草,2100202,とうきょうスカイツリー,21002,1.017
2100202,とうきょうスカイツリー,2100203,押上〈スカイツリー前〉,21002,0.327
2100203,押上〈スカイツリー前〉,2100204,曳舟,21002,0.921
2100204,曳舟,2100205,東向島,21002,0.7
2100205,東向島,2100206,鐘ヶ淵,21002,1.048
2100206,鐘ヶ淵,2100207,堀切,21002,1.057
2100207,堀切,2100208,牛田,21002,0.562
2100208,牛田,2100209,北千住,21002,0.819
2100209,北千住,2100210,小菅,21002,1.215
2100210,小菅,2100211,五反野,21002,0.814
2100211,五反野,2100212,梅島,21002,1.287
2100212,梅島,2100213,西新井,21002,0.871
2100213,西新井,2100214,竹ノ塚,21002,1.896
2100214,竹ノ塚,2100215,谷塚,21002,2.481
2100215,谷塚,2100216,草加,21002,1.517
2100216,草加,2100217,獨協大学前駅〈草加松原〉,21002,1.671
2100217,獨協大学前駅〈草加松原〉,2100218,新田,21002,1.286
2100218,新田,2100219,蒲生,21002,1.458
2100219,蒲生,2100220,新越谷,21002,0.941
2100220,新越谷,2100221,越谷,21002,1.412
2100221,越谷,2100222,北越谷,21002,1.674
2100222,北越谷,2100223,大袋,21002,2.525
2100223,大袋,2100224,せんげん台,21002,1.311
2100224,せんげん台,2100225,武里,21002,1.515
2100225,武里,2100226,一ノ割,21002,1.717
2100226,一ノ割,2100227,春日部,21002,2.171
2100227,春日部,2100228,北春日部,21002,1.393
2100228,北春日部,2100229,姫宮,21002,1.6
2100229,姫宮,2100230,東武動物公園,21002,2.485
2100230,東武動物公園,2100231,和戸,21002,2.851
2100231,和戸,2100232,久喜,21002,3.612
2100232,久喜,2100233,鷲宮,21002,3.859
2100233,鷲宮,2100234,花崎,21002,2.593
2100234,花崎,2100235,加須,21002,3.706
2100235,加須,2100236,南羽生,21002,4.558
2100236,南羽生,2100237,羽生,21002,3.097
2100237,羽生,2100238,川俣,21002,4.325
2100238,川俣,2100239,茂林寺前,21002,1.952
2100239,茂林寺前,2100240,館林,21002,2.255
2100240,館林,2100241,多々良,21002,3.903
2100241,多々良,2100242,県,21002,3.123
2100242,県,2100243,福居,21002,2.035
2100243,福居,2100244,東武和泉,21002,1.198
2100244,東武和泉,2100245,足利市,21002,1.666
2100245,足利市,2100246,野州山辺,21002,1.487
2100246,野州山辺,2100247,韮川,21002,3.399
2100247,韮川,2100248,太田,21002,2.557
2100248,太田,2100249,細谷,21002,3.009
2100249,細谷,2100250,木崎,21002,3.416
2100250,木崎,2100251,世良田,21002,2.78
2100251,世良田,2100252,境町,21002,2.366
2100252,境町,2100253,剛志,21002,3.541
2100253,剛志,2100254,新伊勢崎,21002,3.195
2100254,新伊勢崎,2100255,伊勢崎,21002,1.154
2100301,東武動物公園,2100302,杉戸高野台,21003,3.193
2100302,杉戸高野台,2100303,幸手,21003,2.531
2100303,幸手,2100304,南栗橋,21003,4.325
2100304,南栗橋,2100305,栗橋,21003,3.163
2100305,栗橋,2100306,新古河,21003,6.22
2100306,新古河,2100307,柳生,21003,2.904
2100307,柳生,2100308,板倉東洋大前,21003,2.007
2100308,板倉東洋大前,2100309,藤岡,21003,3.704
2100309,藤岡,2100310,静和,21003,7.632
2100310,静和,2100311,新大平下,21003,2.931
2100311,新大平下,2100312,栃木,21003,4.493
2100312,栃木,2100313,新栃木,21003,2.265
2100313,新栃木,2100314,合戦場,21003,1.949
2100314,合戦場,2100315,家中,21003,2.525
2100315,家中,2100316,東武金崎,21003,4.064
2100316,東武金崎,2100317,楡木,21003,4.598
2100317,楡木,2100318,樅山,21003,2.814
2100318,樅山,2100319,新鹿沼,21003,2.718
2100319,新鹿沼,2100320,北鹿沼,21003,2.723
2100320,北鹿沼,2100321,板荷,21003,5.061
2100321,板荷,2100322,下小代,21003,3.581
2100322,下小代,2100323,明神,21003,2.813
2100323,明神,2100324,下今市,21003,5.73
2100324,下今市,2100325,上今市,21003,1.069
2100325,上今市,2100326,東武日光,21003,5.907
2100401,大宮,2100402,北大宮,21004,1.063
2100402,北大宮,2100403,大宮公園,21004,1.038
2100403,大宮公園,2100404,大和田,21004,1.704
2100404,大和田,2100405,七里,21004,1.599
2100405,七里,2100406,岩槻,21004,2.892
2100406,岩槻,2100407,東岩槻,21004,2.241
2100407,東岩槻,2100408,豊春,21004,1.351
2100408,豊春,2100409,八木崎,21004,1.828
2100409,八木崎,2100410,春日部,21004,0.969
2100410,春日部,2100411,藤の牛島,21004,2.312
2100411,藤の牛島,2100412,南桜井,21004,2.695
2100412,南桜井,2100413,川間,21004,2.331
2100413,川間,2100414,七光台,21004,1.947
2100414,七光台,2100415,清水公園,21004,1.418
2100415,清水公園,2100416,愛宕,21004,1.124
2100416,愛宕,2100417,野田市,21004,0.898
2100417,野田市,2100418,梅郷,21004,2.272
2100418,梅郷,2100419,運河,21004,2.339
2100419,運河,2100420,江戸川台,21004,1.936
2100420,江戸川台,2100421,初石,21004,1.649
2100421,初石,2100422,流山おおたかの森,21004,1.492
2100422,流山おおたかの森,2100423,豊四季,21004,1.352
2100423,豊四季,2100424,柏,21004,2.91
2100424,柏,2100425,新柏,21004,2.716
2100425,新柏,2100426,増尾,21004,1.276
2100426,増尾,2100427,逆井,21004,0.961
2100427,逆井,2100428,高柳,21004,2.165
2100428,高柳,2100429,六実,21004,1.612
2100429,六実,2100430,新鎌ヶ谷,21004,1.501
2100430,新鎌ヶ谷,2100431,鎌ヶ谷,21004,1.84
2100431,鎌ヶ谷,2100432,馬込沢,21004,2.508
2100432,馬込沢,2100433,塚田,21004,2.325
2100433,塚田,2100434,新船橋,21004,1.266
2100434,新船橋,2100435,船橋,21004,1.072
2100501,曳舟,2100502,小村井,21005,1.338
2100502,小村井,2100503,東あずま,21005,0.53
2100503,東あずま,2100504,亀戸水神,21005,0.801
2100504,亀戸水神,2100505,亀戸,21005,0.65
2100601,西新井,2100602,大師前,21006,0.809
2100701,坂戸,2100702,一本松,21007,2.876
2100702,一本松,2100703,西大家,21007,1.549
2100703,西大家,2100704,川角,21007,1.096
2100704,川角,2100705,武州長瀬,21007,1.946
2100705,武州長瀬,2100706,東毛呂,21007,1.08
2100706,東毛呂,2100707,武州唐沢,21007,0.792
2100707,武州唐沢,2100708,越生,21007,1.451
2100801,栃木,2100802,新栃木,21008,2.265
2100802,新栃木,2100803,野州平川,21008,1.631
2100803,野州平川,2100804,野州大塚,21008,1.864
2100804,野州大塚,2100805,壬生,21008,3.275
2100805,壬生,2100806,国谷,21008,3.637
2100806,国谷,2100807,おもちゃのまち,21008,1.779
2100807,おもちゃのまち,2100808,安塚,21008,2.171
2100808,安塚,2100809,西川田,21008,3.435
2100809,西川田,2100810,江曽島,21008,2.086
2100810,江曽島,2100811,南宇都宮,21008,1.743
2100811,南宇都宮,2100812,東武宇都宮,21008,1.889
2100901,下今市,2100902,大谷向,21009,0.738
2100902,大谷向,2100903,大桑,21009,3.714
2100903,大桑,2100904,新高徳,21009,2.132
2100904,新高徳,2100905,小佐越,21009,2.522
2100905,小佐越,2100909,東武ワールドスクウェア,21009,0.715
2100909,東武ワールドスクウェア,2100906,鬼怒川温泉,21009,1.722
2100906,鬼怒川温泉,2100907,鬼怒川公園,21009,2.119
2100907,鬼怒川公園,2100908,新藤原,21009,1.563
2101001,館林,2101002,渡瀬,21010,1.901
2101002,渡瀬,2101003,田島,21010,4.004
2101003,田島,2101004,佐野市,21010,2.022
2101004,佐野市,2101005,佐野,21010,1.223
2101005,佐野,2101006,堀米,21010,1.295
2101006,堀米,2101007,吉水,21010,1.909
2101007,吉水,2101008,田沼,21010,2.399
2101008,田沼,2101009,多田,21010,1.574
2101009,多田,2101010,葛生,21010,2.642
2101101,太田,2101102,三枚橋,21011,3.016
2101102,三枚橋,2101103,治良門橋,21011,2.504
2101103,治良門橋,2101104,藪塚,21011,3.663
2101104,藪塚,2101105,阿左美,21011,3.043
2101105,阿左美,2101106,新桐生,21011,1.648
2101106,新桐生,2101107,相老,21011,2.21
2101107,相老,2101108,赤城,21011,2.987
2101201,館林,2101202,成島,21012,2.005
2101202,成島,2101203,本中野,21012,3.4
2101203,本中野,2101204,篠塚,21012,2.112
2101204,篠塚,2101205,東小泉,21012,1.613
2101205,東小泉,2101206,小泉町,21012,0.768
2101206,小泉町,2101207,西小泉,21012,1.095
2101207,西小泉,2101208,太田,21012,4.765
2101208,太田,2101209,竜舞,21012,3.201
2200101,池袋,2200102,椎名町,22001,1.569
2200102,椎名町,2200103,東長崎,22001,1.071
2200103,東長崎,2200104,江古田,22001,1.263
2200104,江古田,2200105,桜台,22001,0.932
2200105,桜台,2200106,練馬,22001,0.75
2200106,練馬,2200107,中村橋,22001,1.532
2200107,中村橋,2200108,富士見台,22001,0.708
2200108,富士見台,2200109,練馬高野台,22001,1.282
2200109,練馬高野台,2200110,石神井公園,22001,0.94
2200110,石神井公園,2200111,大泉学園,22001,1.939
2200111,大泉学園,2200112,保谷,22001,1.718
2200112,保谷,2200113,ひばりヶ丘,22001,2.009
2200113,ひばりヶ丘,2200114,東久留米,22001,1.479
2200114,東久留米,2200115,清瀬,22001,1.808
2200115,清瀬,2200131,所沢,22001,4.498
2200131,所沢,2200116,秋津,22001,2.276
2200116,秋津,2200117,西所沢,22001,3.849
2200117,西所沢,2200118,小手指,22001,2.044
2200118,小手指,2200119,狭山ヶ丘,22001,2.194
2200119,狭山ヶ丘,2200120,武蔵藤沢,22001,1.23
2200120,武蔵藤沢,2200121,稲荷山公園,22001,2.979
2200121,稲荷山公園,2200122,入間市,22001,0.773
2200122,入間市,2200123,仏子,22001,2.781
2200123,仏子,2200124,元加治,22001,1.372
2200124,元加治,2200125,飯能,22001,2.663
2200125,飯能,2200126,東飯能,22001,0.672
2200126,東飯能,2200127,高麗,22001,3.769
2200127,高麗,2200128,武蔵横手,22001,2.17
2200128,武蔵横手,2200129,東吾野,22001,2.003
2200129,東吾野,2200130,吾野,22001,3.506
2200201,飯能,2200202,東飯能,22002,0.672
2200202,東飯能,2200203,高麗,22002,3.769
2200203,高麗,2200204,武蔵横手,22002,2.17
2200204,武蔵横手,2200205,東吾野,22002,2.003
2200205,東吾野,2200206,吾野,22002,3.506
2200206,吾野,2200207,西吾野,22002,3.014
2200207,西吾野,2200208,正丸,22002,2.259
2200208,正丸,2200209,芦ヶ久保,22002,5.901
2200209,芦ヶ久保,2200210,横瀬,22002,3.578
2200210,横瀬,2200212,西武秩父,22002,1.378
2200301,小竹向原,2200302,新桜台,22003,0.987
2200302,新桜台,2200303,練馬,22003,1.297
2200401,練馬,2200402,豊島園,22004,0.739
2200501,西所沢,2200502,下山口,22005,1.734
2200502,下山口,2200503,西武球場前,22005,2.152
2200601,西武遊園地,2200602,遊園地西,22006,0.422
2200602,遊園地西,2200603,西武球場前,22006,1.862
2200701,西武新宿,2200702,高田馬場,22007,1.857
2200702,高田馬場,2200703,下落合,22007,0.83
2200703,下落合,2200704,中井,22007,0.765
2200704,中井,2200705,新井薬師前,22007,1.301
2200705,新井薬師前,2200706,沼袋,22007,0.889
2200706,沼袋,2200707,野方,22007,1.003
2200707,野方,2200708,都立家政,22007,0.771
2200708,都立家政,2200709,鷺ノ宮,22007,0.535
2200709,鷺ノ宮,2200710,下井草,22007,1.292
2200710,下井草,2200711,井荻,22007,0.852
2200711,井荻,2200712,上井草,22007,1.119
2200712,上井草,2200713,上石神井,22007,0.968
2200713,上石神井,2200714,武蔵関,22007,1.439
2200714,武蔵関,2200715,東伏見,22007,1.171
2200715,東伏見,2200716,西武柳沢,22007,0.998
2200716,西武柳沢,2200717,田無,22007,1.202
2200717,田無,2200718,花小金井,22007,2.353
2200718,花小金井,2200719,小平,22007,2.537
2200719,小平,2200720,久米川,22007,2.002
2200720,久米川,2200721,東村山,22007,1.318
2200721,東村山,2200722,所沢,22007,3.03
2200722,所沢,2200723,航空公園,22007,1.469
2200723,航空公園,2200724,新所沢,22007,1.144
2200724,新所沢,2200725,入曽,22007,3.996
2200725,入曽,2200726,狭山市,22007,3.009
2200726,狭山市,2200727,新狭山,22007,2.647
2200727,新狭山,2200728,南大塚,22007,2.552
2200728,南大塚,2200729,本川越,22007,3.595
2200801,小平,2200802,萩山,22008,1.128
2200802,萩山,2200803,小川,22008,1.261
2200803,小川,2200804,東大和市,22008,2.692
2200804,東大和市,2200805,玉川上水,22008,1.432
2200805,玉川上水,2200806,武蔵砂川,22008,2.379
2200806,武蔵砂川,2200807,西武立川,22008,2.025
2200807,西武立川,2200808,拝島,22008,2.468
2200901,東村山,2200902,西武園,22009,1.747
2201001,国分寺,2201002,恋ヶ窪,22010,1.974
2201002,恋ヶ窪,2201003,鷹の台,22010,1.326
2201003,鷹の台,2201004,小川,22010,1.623
2201004,小川,2201005,東村山,22010,2.509
2201101,国分寺,2201102,一橋学園,22011,2.373
2201102,一橋学園,2201103,青梅街道,22011,1.027
2201103,青梅街道,2201105,萩山,22011,1.088
2201105,萩山,2201106,八坂,22011,0.953
2201106,八坂,2201107,武蔵大和,22011,2.489
2201107,武蔵大和,2201108,西武遊園地,22011,1.057
2201201,武蔵境,2201202,新小金井,22012,1.665
2201202,新小金井,2201203,多磨,22012,2.288
2201203,多磨,2201204,白糸台,22012,1.321
2201204,白糸台,2201205,競艇場前,22012,1.465
2201205,競艇場前,2201206,是政,22012,1.005
2300101,京成上野,2300102,日暮里,23001,1.866
2300102,日暮里,2300103,新三河島,23001,1.052
2300103,新三河島,2300104,町屋,23001,0.903
2300104,町屋,2300105,千住大橋,23001,1.393
2300105,千住大橋,2300106,京成関屋,23001,1.356
2300106,京成関屋,2300107,堀切菖蒲園,23001,1.475
2300107,堀切菖蒲園,2300108,お花茶屋,23001,1.113
2300108,お花茶屋,2300109,青砥,23001,1.493
2300109,青砥,2300110,京成高砂,23001,1.108
2300110,京成高砂,2300111,京成小岩,23001,1.806
2300111,京成小岩,2300112,江戸川,23001,1.233
2300112,江戸川,2300113,国府台,23001,0.651
2300113,国府台,2300114,市川真間,23001,0.953
2300114,市川真間,2300115,菅野,23001,0.768
2300115,菅野,2300116,京成八幡,23001,0.932
2300116,京成八幡,2300117,鬼越,23001,0.99
2300117,鬼越,2300118,京成中山,23001,0.645
2300118,京成中山,2300119,東中山,23001,0.819
2300119,東中山,2300120,京成西船,23001,0.637
2300120,京成西船,2300121,海神,23001,1.338
2300121,海神,2300122,京成船橋,23001,1.38
2300122,京成船橋,2300123,大神宮下,23001,0.877
2300123,大神宮下,2300124,船橋競馬場,23001,0.765
2300124,船橋競馬場,2300125,谷津,23001,0.997
2300125,谷津,2300126,京成津田沼,23001,1.561
2300126,京成津田沼,2300127,京成大久保,23001,2.166
2300127,京成大久保,2300128,実籾,23001,1.778
2300128,実籾,2300129,八千代台,23001,2.613
2300129,八千代台,2300130,京成大和田,23001,1.997
2300130,京成大和田,2300131,勝田台,23001,1.616
2300131,勝田台,2300132,志津,23001,1.723
2300132,志津,2300133,ユーカリが丘,23001,1.137
2300133,ユーカリが丘,2300134,京成臼井,23001,2.388
2300134,京成臼井,2300135,京成佐倉,23001,4.441
2300135,京成佐倉,2300136,大佐倉,23001,1.98
2300136,大佐倉,2300137,京成酒々井,23001,1.91
2300137,京成酒々井,2300138,宗吾参道,23001,2.011
2300138,宗吾参道,2300139,公津の杜,23001,1.526
2300139,公津の杜,2300140,京成成田,23001,2.56
2300140,京成成田,2300141,東成田,23001,6.51
2300141,東成田,2300142,空港第２ビル（第２旅客ターミナル）,23001,0.401
2300142,空港第２ビル（第２旅客ターミナル）,2300143,成田空港（第１旅客ターミナル）,23001,1.103
2300201,押上（スカイツリー前）,2300202,京成曳舟,23002,1.072
2300202,京成曳舟,2300203,八広,23002,1.295
2300203,八広,2300204,四ツ木,23002,0.733
2300204,四ツ木,2300205,京成立石,23002,1.418
2300205,京成立石,2300206,青砥,23002,1.096
2300206,青砥,2300207,京成高砂,23002,1.108
2300301,京成高砂,2300302,柴又,23003,0.96
2300302,柴又,2300303,京成金町,23003,1.419
2300401,京成津田沼,2300402,京成幕張本郷,23004,1.988
2300402,京成幕張本郷,2300403,京成幕張,23004,1.809
2300403,京成幕張,2300404,検見川,23004,1.337
2300404,検見川,2300405,京成稲毛,23004,2.363
2300405,京成稲毛,2300406,みどり台,23004,1.783
2300406,みどり台,2300407,西登戸,23004,0.954
2300407,西登戸,2300408,新千葉,23004,0.775
2300408,新千葉,2300409,京成千葉,23004,0.525
2300409,京成千葉,2300410,千葉中央,23004,0.57
2300501,千葉中央,2300502,千葉寺,23005,2.301
2300502,千葉寺,2300503,大森台,23005,1.697
2300503,大森台,2300504,学園前,23005,2.765
2300504,学園前,2300505,おゆみ野,23005,1.351
2300505,おゆみ野,2300506,ちはら台,23005,1.817
2300601,京成上野,2300602,日暮里,23006,1.866
2300602,日暮里,2300603,青砥,23006,7.928
2300603,青砥,2300604,京成高砂,23006,1.108
2300604,京成高砂,2300605,東松戸,23006,7.183
2300605,東松戸,2300606,新鎌ヶ谷,23006,5.109
2300606,新鎌ヶ谷,2300607,千葉ニュータウン中央,23006,10.871
2300607,千葉ニュータウン中央,2300608,印旛日本医大,23006,7.968
2300608,印旛日本医大,2300609,成田湯川,23006,8.084
2300609,成田湯川,2300610,空港第２ビル（第２旅客ターミナル）,23006,9.072
2300610,空港第２ビル（第２旅客ターミナル）,2300611,成田空港（第１旅客ターミナル）,23006,1.103
